Date,Gold,USD_IDR,DXY,Oil,SP500,NASDAQ,VIX,GVZ,Silver,Copper,Platinum,Palladium,US10Y,USD_CNY,Nikkei,DAX
2013-11-25,1241.0999755859375,9612.4501953125,80.91999816894531,94.08999633789062,1802.47998046875,3994.570068359375,12.789999961853027,20.020000457763672,19.8799991607666,3.239000082015991,1376.0,719.8499755859375,2.740999937057495,6.083700180053711,15619.1298828125,9299.9501953125
2013-11-26,1241.4000244140625,11719.0,80.61000061035156,93.68000030517578,1802.75,4017.75,12.8100004196167,19.68000030517578,19.84600067138672,3.2290000915527344,1370.4000244140625,716.2000122070312,2.696000099182129,6.082600116729736,15515.240234375,9290.0703125
2013-11-27,1237.800048828125,11750.0,80.73999786376953,92.30000305175781,1807.22998046875,4044.75,12.979999542236328,19.75,19.632999420166016,3.200500011444092,1351.199951171875,714.3499755859375,2.7360000610351562,6.082699775695801,15449.6298828125,9351.1298828125
2013-11-28,1237.800048828125,11880.0,80.73999786376953,92.30000305175781,1807.22998046875,4044.75,12.979999542236328,19.75,19.632999420166016,3.200500011444092,1351.199951171875,714.3499755859375,2.7360000610351562,6.082399845123291,15727.1201171875,9387.3701171875
2013-11-29,1250.5999755859375,9612.4501953125,80.68000030517578,92.72000122070312,1805.81005859375,4059.889892578125,13.699999809265137,19.329999923706055,19.981000900268555,3.2304999828338623,1367.9000244140625,718.0,2.740999937057495,6.082399845123291,15661.8701171875,9405.2998046875
2013-12-02,1222.300048828125,9612.4501953125,80.91000366210938,93.81999969482422,1800.9000244140625,4045.260009765625,14.229999542236328,21.43000030517578,19.232999801635742,3.2174999713897705,1345.9000244140625,712.4000244140625,2.8010001182556152,6.083199977874756,15655.0703125,9401.9599609375
2013-12-03,1221.699951171875,9612.4501953125,80.62000274658203,96.04000091552734,1795.1500244140625,4037.199951171875,14.550000190734863,21.09000015258789,19.01099967956543,3.2009999752044678,1354.9000244140625,714.0499877929688,2.7750000953674316,6.083000183105469,15749.66015625,9223.400390625
2013-12-04,1248.199951171875,11885.0,80.62999725341797,97.19999694824219,1792.81005859375,4038.0,14.699999809265137,20.81999969482422,19.77400016784668,3.2715001106262207,1375.0999755859375,728.5999755859375,2.8410000801086426,6.082399845123291,15407.9404296875,9140.6298828125
2013-12-05,1233.199951171875,11972.0,80.2699966430664,97.37999725341797,1785.030029296875,4033.169921875,15.079999923706055,21.780000686645508,19.513999938964844,3.2614998817443848,1362.5999755859375,736.75,2.861999988555908,6.081600189208984,15177.490234375,9084.9501953125
2013-12-06,1230.300048828125,9612.4501953125,80.2699966430664,97.6500015258789,1805.0899658203125,4062.52001953125,13.789999961853027,20.5,19.46500015258789,3.2695000171661377,1355.4000244140625,735.4500122070312,2.882999897003174,6.081299781799316,15299.8603515625,9172.41015625
2013-12-09,1235.300048828125,9610.0,80.12999725341797,97.33999633789062,1808.3699951171875,4068.75,13.489999771118164,20.649999618530273,19.643999099731445,3.2955000400543213,1367.5999755859375,734.5,2.8570001125335693,6.071800231933594,15650.2099609375,9195.169921875
2013-12-10,1262.4000244140625,11813.0,79.97000122070312,98.51000213623047,1802.6199951171875,4060.489990234375,13.90999984741211,19.6299991607666,20.256000518798828,3.301500082015991,1387.800048828125,738.0,2.796999931335449,6.062300205230713,15611.3095703125,9114.4404296875
2013-12-11,1258.5,11834.0,79.88999938964844,97.44000244140625,1782.219970703125,4003.81005859375,15.420000076293945,20.020000457763672,20.29800033569336,3.3315000534057617,1384.300048828125,738.0999755859375,2.8440001010894775,6.060999870300293,15515.0595703125,9077.1103515625
2013-12-12,1226.0,11878.0,80.19999694824219,97.5,1775.5,3998.39990234375,15.539999961853027,22.239999771118164,19.402000427246094,3.3320000171661377,1363.5,719.7999877929688,2.877000093460083,6.061699867248535,15341.8203125,9017.0
2013-12-13,1235.699951171875,11999.0,80.20999908447266,96.5999984741211,1775.3199462890625,4000.97998046875,15.760000228881836,21.8700008392334,19.55900001525879,3.3519999980926514,1362.0,715.75,2.868000030517578,6.061500072479248,15403.1103515625,9006.4599609375
2013-12-16,1245.5,11988.0,80.06999969482422,97.4800033569336,1786.5400390625,4029.52001953125,16.030000686645508,21.90999984741211,20.048999786376953,3.375999927520752,1359.199951171875,715.9000244140625,2.877000093460083,6.061299800872803,15152.91015625,9163.5595703125
2013-12-17,1231.199951171875,11973.0,80.05999755859375,97.22000122070312,1781.0,4023.679931640625,16.209999084472656,21.790000915527344,19.79199981689453,3.367000102996826,1343.699951171875,699.6500244140625,2.8429999351501465,6.061500072479248,15278.6298828125,9085.1201171875
2013-12-18,1236.0999755859375,11984.0,80.11000061035156,97.80000305175781,1810.6500244140625,4070.06005859375,13.800000190734863,21.389999389648438,20.013999938964844,3.3610000610351562,1342.199951171875,698.4000244140625,2.884999990463257,6.061100006103516,15587.7998046875,9181.75
2013-12-19,1195.0,12012.0,80.62999725341797,98.7699966430664,1809.5999755859375,4058.139892578125,14.149999618530273,22.06999969482422,19.14299964904785,3.3405001163482666,1318.0,695.2999877929688,2.924999952316284,6.061800003051758,15859.2197265625,9335.740234375
2013-12-20,1205.0999755859375,12118.0,80.58000183105469,99.31999969482422,1818.3199462890625,4104.740234375,13.789999961853027,21.010000228881836,19.417999267578125,3.3480000495910645,1331.9000244140625,697.8499755859375,2.88700008392334,6.061299800872803,15870.419921875,9400.1796875
2013-12-23,1198.4000244140625,12153.0,80.44999694824219,98.91000366210938,1827.989990234375,4148.89990234375,13.039999961853027,20.760000228881836,19.378000259399414,3.3505001068115234,1327.300048828125,694.75,2.928999900817871,6.061399936676025,15870.419921875,9488.8203125
2013-12-24,1205.0999755859375,12147.0,80.52999877929688,99.22000122070312,1833.3199462890625,4155.419921875,12.479999542236328,20.079999923706055,19.452999114990234,3.4175000190734863,1336.4000244140625,694.5499877929688,2.9830000400543213,6.060200214385986,15889.330078125,9488.8203125
2013-12-25,1205.0999755859375,12148.0,80.52999877929688,99.22000122070312,1833.3199462890625,4155.419921875,12.479999542236328,20.079999923706055,19.452999114990234,3.4175000190734863,1336.4000244140625,694.5499877929688,2.9830000400543213,6.061500072479248,16009.990234375,9488.8203125
2013-12-26,1214.0999755859375,12143.0,80.4800033569336,99.55000305175781,1842.02001953125,4167.18017578125,12.329999923706055,19.84000015258789,19.885000228881836,3.44950008392334,1362.5999755859375,699.8499755859375,2.990000009536743,6.061500072479248,16174.4404296875,9488.8203125
2013-12-27,1216.0999755859375,12148.0,80.38999938964844,100.31999969482422,1841.4000244140625,4156.58984375,12.460000038146973,19.100000381469727,20.01300048828125,3.4700000286102295,1375.9000244140625,711.0499877929688,3.00600004196167,6.061500072479248,16178.9404296875,9589.3896484375
2013-12-30,1203.0999755859375,12142.0,80.0,99.29000091552734,1841.0699462890625,4154.2001953125,13.5600004196167,20.75,19.58099937438965,3.4205000400543213,1364.0,709.9000244140625,2.9760000705718994,6.058700084686279,16291.3095703125,9552.16015625
2013-12-31,1201.9000244140625,12217.0,80.04000091552734,98.41999816894531,1848.3599853515625,4176.58984375,13.720000267028809,21.649999618530273,19.339000701904297,3.441499948501587,1371.0999755859375,717.4000244140625,3.0260000228881836,6.051799774169922,16291.3095703125,9552.16015625
2014-01-01,1201.9000244140625,12158.0,80.04000091552734,98.41999816894531,1848.3599853515625,4176.58984375,13.720000267028809,21.649999618530273,19.339000701904297,3.441499948501587,1371.0999755859375,717.4000244140625,3.0260000228881836,6.044000148773193,16291.3095703125,9552.16015625
2014-01-02,1225.0,12158.0,80.62999725341797,95.44000244140625,1831.97998046875,4143.06982421875,14.229999542236328,20.420000076293945,20.097999572753906,3.43149995803833,1401.9000244140625,729.3499755859375,2.984999895095825,6.044000148773193,16291.3095703125,9400.0400390625
2014-01-03,1238.4000244140625,12102.0,80.79000091552734,93.95999908447266,1831.3699951171875,4131.91015625,13.760000228881836,19.190000534057617,20.18199920654297,3.4059998989105225,1411.5,730.2999877929688,2.994999885559082,6.0406999588012695,16291.3095703125,9435.150390625
2014-01-06,1237.800048828125,12112.0,80.6500015258789,93.43000030517578,1826.77001953125,4113.68017578125,13.550000190734863,19.5,20.07699966430664,3.4119999408721924,1413.699951171875,737.5999755859375,2.9609999656677246,6.041500091552734,15908.8798828125,9428.0
2014-01-07,1229.4000244140625,12133.0,80.83000183105469,93.66999816894531,1837.8800048828125,4153.18017578125,12.920000076293945,19.1200008392334,19.764999389648438,3.4110000133514404,1412.699951171875,740.7999877929688,2.937000036239624,6.042699813842773,15814.3701171875,9506.2001953125
2014-01-08,1225.300048828125,12065.0,81.04000091552734,92.33000183105469,1837.489990234375,4165.60986328125,12.869999885559082,19.43000030517578,19.51799964904785,3.3935000896453857,1412.199951171875,737.4000244140625,2.993000030517578,6.041200160980225,16121.4501953125,9497.83984375
2014-01-09,1229.300048828125,12077.0,81.01000213623047,91.66000366210938,1838.1300048828125,4156.18994140625,12.890000343322754,18.459999084472656,19.663000106811523,3.3540000915527344,1417.699951171875,735.5999755859375,2.9630000591278076,6.041299819946289,15880.330078125,9421.6103515625
2014-01-10,1246.699951171875,12032.0,80.66000366210938,92.72000122070312,1842.3699951171875,4174.669921875,12.140000343322754,17.270000457763672,20.201000213623047,3.38700008392334,1434.699951171875,745.1500244140625,2.859999895095825,6.045000076293945,15912.0595703125,9473.240234375
2014-01-13,1250.9000244140625,12017.0,80.51000213623047,91.80000305175781,1819.199951171875,4113.2998046875,13.279999732971191,16.670000076293945,20.361000061035156,3.4000000953674316,1441.9000244140625,739.0999755859375,2.8269999027252197,6.042200088500977,15912.0595703125,9510.169921875
2014-01-14,1245.199951171875,11812.0,80.61000061035156,92.58999633789062,1838.8800048828125,4183.02001953125,12.279999732971191,16.5,20.250999450683594,3.388000011444092,1431.9000244140625,738.0,2.86899995803833,6.033299922943115,15422.400390625,9540.509765625
2014-01-15,1238.0999755859375,11801.0,81.0,94.16999816894531,1848.3800048828125,4214.8798828125,12.279999732971191,16.43000030517578,20.10300064086914,3.4065001010894775,1427.0999755859375,743.0999755859375,2.884000062942505,6.031199932098389,15808.73046875,9733.8095703125
2014-01-16,1240.0,11828.0,80.9000015258789,93.95999908447266,1845.8900146484375,4218.68994140625,12.529999732971191,15.390000343322754,20.024999618530273,3.3910000324249268,1430.0,743.0,2.8429999351501465,6.035999774932861,15747.2001953125,9717.7099609375
2014-01-17,1251.699951171875,11878.0,81.26000213623047,94.37000274658203,1838.699951171875,4197.580078125,12.4399995803833,14.34000015258789,20.267000198364258,3.378499984741211,1452.5999755859375,747.6500244140625,2.8269999027252197,6.04580020904541,15734.4599609375,9742.9599609375
2014-01-20,1251.699951171875,11858.0,81.26000213623047,94.37000274658203,1838.699951171875,4197.580078125,12.4399995803833,14.34000015258789,20.267000198364258,3.378499984741211,1452.5999755859375,747.6500244140625,2.8269999027252197,6.040299892425537,15641.6796875,9715.900390625
2014-01-21,1242.300048828125,11897.0,81.0999984741211,94.98999786376953,1843.800048828125,4225.759765625,12.869999885559082,15.970000267028809,19.83799934387207,3.3914999961853027,1452.0,747.1500244140625,2.825000047683716,6.042799949645996,15795.9599609375,9730.1201171875
2014-01-22,1239.0,12038.0,81.16999816894531,96.7300033569336,1844.8599853515625,4243.0,12.84000015258789,15.619999885559082,19.80900001525879,3.375,1460.9000244140625,747.9500122070312,2.859999895095825,6.040599822998047,15820.9599609375,9720.1103515625
2014-01-23,1262.5999755859375,12052.0,80.44000244140625,97.31999969482422,1828.4599609375,4218.8798828125,13.770000457763672,16.010000228881836,19.986000061035156,3.322499990463257,1461.699951171875,745.0,2.7730000019073486,6.041299819946289,15695.8896484375,9631.0400390625
2014-01-24,1264.5,12093.0,80.45999908447266,96.63999938964844,1790.2900390625,4128.169921875,18.139999389648438,17.540000915527344,19.743000030517578,3.303999900817871,1427.0999755859375,733.9000244140625,2.734999895095825,6.041800022125244,15391.5595703125,9392.01953125
2014-01-27,1263.5999755859375,12127.0,80.5,95.72000122070312,1781.56005859375,4083.610107421875,17.420000076293945,18.3799991607666,19.770999908447266,3.2939999103546143,1419.4000244140625,721.6500244140625,2.7660000324249268,6.038899898529053,15005.73046875,9349.2197265625
2014-01-28,1251.0,12197.0,80.56999969482422,97.41000366210938,1792.5,4097.9599609375,15.800000190734863,18.709999084472656,19.482999801635742,3.2855000495910645,1407.699951171875,715.5999755859375,2.746000051498413,6.038099765777588,14980.16015625,9406.91015625
2014-01-29,1262.199951171875,12093.0,80.51000213623047,97.36000061035156,1774.199951171875,4051.429931640625,17.350000381469727,17.450000762939453,19.533000946044922,3.2679998874664307,1406.4000244140625,710.25,2.674999952316284,6.040900230407715,15383.91015625,9336.73046875
2014-01-30,1242.199951171875,12145.0,81.08999633789062,98.2300033569336,1794.18994140625,4123.1298828125,17.290000915527344,17.969999313354492,19.111000061035156,3.23799991607666,1380.699951171875,706.6500244140625,2.693000078201294,6.045599937438965,15007.0595703125,9373.48046875
2014-01-31,1240.0999755859375,12143.0,81.2699966430664,97.48999786376953,1782.5899658203125,4103.8798828125,18.40999984741211,18.6200008392334,19.104999542236328,3.2204999923706055,1374.0999755859375,703.0,2.6679999828338623,6.051000118255615,14914.5302734375,9306.48046875
2014-02-03,1260.4000244140625,12150.0,81.01000213623047,96.43000030517578,1741.8900146484375,3996.9599609375,21.440000534057617,19.149999618530273,19.388999938964844,3.19950008392334,1385.0,702.5,2.5810000896453857,6.051000118255615,14619.1298828125,9186.51953125
2014-02-04,1251.699951171875,12083.0,81.12000274658203,97.19000244140625,1755.199951171875,4031.52001953125,19.110000610351562,18.510000228881836,19.402000427246094,3.2170000076293945,1371.800048828125,699.9000244140625,2.624000072479248,6.051000118255615,14008.4697265625,9127.91015625
2014-02-05,1257.300048828125,11981.0,81.02999877929688,97.37999725341797,1751.6400146484375,4011.550048828125,19.950000762939453,18.520000457763672,19.78499984741211,3.2144999504089355,1377.699951171875,706.9000244140625,2.6670000553131104,6.051000118255615,14180.3798828125,9116.3203125
2014-02-06,1257.5999755859375,12020.0,80.88999938964844,97.83999633789062,1773.4300537109375,4057.1201171875,17.229999542236328,17.93000030517578,19.908000946044922,3.259000062942505,1373.300048828125,710.1500244140625,2.7019999027252197,6.051000118255615,14155.1201171875,9256.580078125
2014-02-07,1263.300048828125,11940.0,80.69000244140625,99.87999725341797,1797.02001953125,4125.85986328125,15.289999961853027,16.59000015258789,19.920000076293945,3.2709999084472656,1377.5999755859375,708.5999755859375,2.674999952316284,6.051000118255615,14462.41015625,9301.919921875
2014-02-10,1274.800048828125,12001.0,80.66999816894531,100.05999755859375,1799.8399658203125,4148.169921875,15.260000228881836,17.079999923706055,20.099000930786133,3.2720000743865967,1384.300048828125,716.5499877929688,2.677999973297119,6.053400039672852,14718.33984375,9289.8603515625
2014-02-11,1290.0999755859375,12026.0,80.62999725341797,99.94000244140625,1819.75,4191.0498046875,14.510000228881836,16.809999465942383,20.14299964904785,3.2699999809265137,1386.199951171875,716.1500244140625,2.7190001010894775,6.0493998527526855,14718.33984375,9478.76953125
2014-02-12,1295.300048828125,11946.0,80.68000030517578,100.37000274658203,1819.260009765625,4201.2900390625,14.300000190734863,16.229999542236328,20.33099937438965,3.315500020980835,1405.699951171875,728.8499755859375,2.763000011444092,6.050600051879883,14800.0595703125,9540.0
2014-02-13,1300.4000244140625,11931.0,80.29000091552734,100.3499984741211,1829.8299560546875,4240.669921875,14.140000343322754,16.1299991607666,20.385000228881836,3.306999921798706,1415.0,730.9000244140625,2.7360000610351562,6.0524001121521,14534.740234375,9596.76953125
2014-02-14,1319.0,11876.0,80.12999725341797,100.30000305175781,1838.6300048828125,4244.02001953125,13.569999694824219,16.260000228881836,21.410999298095703,3.320499897003174,1428.5,737.4000244140625,2.746000051498413,6.053599834442139,14313.0302734375,9662.400390625
2014-02-17,1319.0,11686.0,80.12999725341797,100.30000305175781,1838.6300048828125,4244.02001953125,13.569999694824219,16.260000228881836,21.410999298095703,3.320499897003174,1428.5,737.4000244140625,2.746000051498413,6.0569000244140625,14393.1103515625,9656.759765625
2014-02-18,1324.699951171875,11631.0,80.01000213623047,102.43000030517578,1840.760009765625,4272.77978515625,13.869999885559082,16.280000686645508,21.891000747680664,3.3405001163482666,1422.9000244140625,736.9500122070312,2.7109999656677246,6.054100036621094,14843.240234375,9659.7802734375
2014-02-19,1320.5999755859375,11840.0,80.16999816894531,103.30999755859375,1828.75,4237.9501953125,15.5,16.479999542236328,21.8439998626709,3.3355000019073486,1422.9000244140625,735.2000122070312,2.7339999675750732,6.057400226593018,14766.5302734375,9660.0498046875
2014-02-20,1317.0999755859375,11671.0,80.29000091552734,102.91999816894531,1839.780029296875,4267.5498046875,14.789999961853027,16.06999969482422,21.67799949645996,3.3239998817443848,1410.9000244140625,736.0999755859375,2.753999948501587,6.066500186920166,14449.1796875,9618.849609375
2014-02-21,1323.9000244140625,11761.0,80.23999786376953,102.19999694824219,1836.25,4263.41015625,14.680000305175781,15.729999542236328,21.777000427246094,3.3359999656677246,1426.300048828125,739.7999877929688,2.7339999675750732,6.073500156402588,14865.669921875,9656.9501953125
2014-02-24,1338.300048828125,11686.0,80.20999908447266,102.81999969482422,1847.6099853515625,4292.97021484375,14.229999542236328,15.9399995803833,22.047000885009766,3.3589999675750732,1440.199951171875,742.9000244140625,2.75,6.081500053405762,14837.6796875,9708.9404296875
2014-02-25,1343.0,11576.0,80.1500015258789,101.83000183105469,1845.1199951171875,4287.58984375,13.670000076293945,15.859999656677246,21.959999084472656,3.3380000591278076,1441.699951171875,736.0999755859375,2.7009999752044678,6.088500022888184,15051.599609375,9699.349609375
2014-02-26,1328.199951171875,11620.0,80.41000366210938,102.58999633789062,1845.1600341796875,4292.06005859375,14.350000381469727,16.459999084472656,21.253999710083008,3.2695000171661377,1428.199951171875,731.5,2.6730000972747803,6.11460018157959,14970.9697265625,9661.73046875
2014-02-27,1331.5999755859375,11666.0,80.29000091552734,102.4000015258789,1854.2900390625,4318.93017578125,14.039999961853027,15.75,21.31399917602539,3.2365000247955322,1452.800048828125,742.25,2.6419999599456787,6.114799976348877,14923.1103515625,9588.330078125
2014-02-28,1321.4000244140625,11601.0,79.77999877929688,102.58999633789062,1859.449951171875,4308.1201171875,14.0,16.06999969482422,21.20400047302246,3.2385001182556152,1446.199951171875,743.8499755859375,2.6579999923706055,6.1184000968933105,14841.0703125,9692.080078125
2014-03-03,1350.0999755859375,11569.0,80.06999969482422,104.91999816894531,1845.72998046875,4277.2998046875,16.0,17.049999237060547,21.447999954223633,3.2204999923706055,1460.0999755859375,749.7999877929688,2.6070001125335693,6.1350998878479,14652.23046875,9358.8896484375
2014-03-04,1337.800048828125,11656.0,80.16000366210938,103.33000183105469,1873.9100341796875,4351.97021484375,14.100000381469727,16.75,21.187999725341797,3.2614998817443848,1463.5,763.7000122070312,2.690999984741211,6.136300086975098,14721.48046875,9589.150390625
2014-03-05,1340.199951171875,11566.0,80.11000061035156,101.44999694824219,1873.81005859375,4357.97021484375,13.890000343322754,16.579999923706055,21.23900032043457,3.253000020980835,1476.0,772.6500244140625,2.697999954223633,6.133600234985352,14897.6298828125,9542.01953125
2014-03-06,1351.699951171875,11571.0,79.68000030517578,101.55999755859375,1877.030029296875,4352.1298828125,14.210000038146973,16.309999465942383,21.54199981689453,3.2755000591278076,1486.199951171875,780.9500122070312,2.736999988555908,6.127999782562256,15134.75,9542.8701171875
2014-03-07,1338.0999755859375,11410.0,79.72000122070312,102.58000183105469,1878.0400390625,4336.22021484375,14.109999656677246,15.819999694824219,20.89699935913086,3.1565001010894775,1483.0,781.5999755859375,2.7899999618530273,6.10860013961792,15274.0703125,9350.75
2014-03-10,1341.4000244140625,11486.0,79.75,101.12000274658203,1877.1700439453125,4334.4501953125,14.199999809265137,15.829999923706055,20.878999710083008,3.1105000972747803,1476.5999755859375,776.6500244140625,2.7839999198913574,6.116099834442139,15120.1396484375,9265.5
2014-03-11,1346.5,11430.0,79.7699966430664,100.02999877929688,1867.6300048828125,4307.18994140625,14.800000190734863,16.139999389648438,20.784000396728516,3.0309998989105225,1464.0,770.2999877929688,2.7660000324249268,6.128600120544434,15224.1103515625,9307.7900390625
2014-03-12,1370.300048828125,11485.0,79.61000061035156,97.98999786376953,1868.199951171875,4323.330078125,14.470000267028809,16.670000076293945,21.327999114990234,3.0260000228881836,1475.699951171875,776.9500122070312,2.7260000705718994,6.130199909210205,14830.3896484375,9188.6904296875
2014-03-13,1372.199951171875,11435.0,79.62000274658203,98.19999694824219,1846.3399658203125,4260.419921875,16.219999313354492,17.299999237060547,21.16900062561035,2.990499973297119,1478.800048828125,778.75,2.6530001163482666,6.1350998878479,14815.98046875,9017.7900390625
2014-03-14,1379.0,11421.0,79.44000244140625,98.88999938964844,1841.1300048828125,4245.39990234375,17.81999969482422,18.31999969482422,21.384000778198242,3.013000011444092,1469.0,773.0499877929688,2.6449999809265137,6.126200199127197,14327.66015625,9056.41015625
2014-03-17,1372.9000244140625,11296.0,79.38999938964844,98.08000183105469,1858.8299560546875,4279.9501953125,15.640000343322754,17.8700008392334,21.249000549316406,3.002000093460083,1467.800048828125,776.2000122070312,2.6989998817443848,6.1402997970581055,14277.669921875,9180.8896484375
2014-03-18,1359.0,11286.0,79.41000366210938,99.69999694824219,1872.25,4333.31005859375,14.520000457763672,17.3700008392334,20.836000442504883,2.994499921798706,1461.199951171875,771.75,2.680999994277954,6.1682000160217285,14411.26953125,9242.5498046875
2014-03-19,1341.4000244140625,11325.0,79.98999786376953,100.37000274658203,1860.77001953125,4307.60009765625,15.119999885559082,17.59000015258789,20.799999237060547,3.0280001163482666,1451.199951171875,768.6500244140625,2.7720000743865967,6.18209981918335,14462.51953125,9277.0498046875
2014-03-20,1330.5,11310.0,80.20999908447266,99.43000030517578,1872.010009765625,4319.2900390625,14.520000457763672,16.90999984741211,20.40399932861328,2.9760000705718994,1434.300048828125,772.0,2.7750000953674316,6.193999767303467,14224.23046875,9296.1201171875
2014-03-21,1336.0,11435.0,80.11000061035156,99.45999908447266,1866.52001953125,4276.7900390625,15.0,16.43000030517578,20.285999298095703,2.99399995803833,1435.5,788.75,2.75,6.217599868774414,14224.23046875,9342.9404296875
2014-03-24,1311.199951171875,11401.0,79.93000030517578,99.5999984741211,1857.43994140625,4226.39013671875,15.09000015258789,17.530000686645508,20.042999267578125,2.989500045776367,1430.699951171875,795.3499755859375,2.7330000400543213,6.215099811553955,14475.2998046875,9188.76953125
2014-03-25,1311.4000244140625,11361.0,79.94000244140625,99.19000244140625,1865.6199951171875,4234.27001953125,14.020000457763672,17.15999984741211,19.954999923706055,3.0455000400543213,1420.4000244140625,789.4000244140625,2.734999895095825,6.1859002113342285,14423.1904296875,9338.400390625
2014-03-26,1303.4000244140625,11381.0,79.9800033569336,100.26000213623047,1852.56005859375,4173.580078125,14.930000305175781,17.31999969482422,19.759000778198242,3.010499954223633,1406.0,781.1500244140625,2.7009999752044678,6.191699981689453,14477.16015625,9448.580078125
2014-03-27,1294.699951171875,11435.0,80.11000061035156,101.27999877929688,1849.0400390625,4151.22998046875,14.619999885559082,17.600000381469727,19.690000534057617,3.0364999771118164,1396.699951171875,761.0,2.671999931335449,6.199399948120117,14622.8896484375,9451.2099609375
2014-03-28,1293.800048828125,11381.0,80.18000030517578,101.66999816894531,1857.6199951171875,4155.759765625,14.40999984741211,17.479999542236328,19.77199935913086,3.059000015258789,1404.699951171875,774.0999755859375,2.7119998931884766,6.202899932861328,14696.0302734375,9587.1904296875
2014-03-31,1283.4000244140625,11305.0,80.0999984741211,101.58000183105469,1872.3399658203125,4198.990234375,13.880000114440918,17.3700008392334,19.733999252319336,3.0464999675750732,1418.5,777.5,2.7230000495910645,6.202199935913086,14827.830078125,9555.91015625
2014-04-01,1279.5999755859375,11230.0,80.08000183105469,99.73999786376953,1885.52001953125,4268.0400390625,13.100000381469727,16.649999618530273,19.66900062561035,3.055000066757202,1428.0,782.3499755859375,2.759000062942505,6.207200050354004,14791.990234375,9603.7099609375
2014-04-02,1290.5,11285.0,80.22000122070312,99.62000274658203,1890.9000244140625,4276.4599609375,13.09000015258789,16.190000534057617,20.0310001373291,3.065000057220459,1437.0999755859375,788.5999755859375,2.802999973297119,6.196899890899658,14946.3203125,9623.3603515625
2014-04-03,1284.4000244140625,11330.0,80.47000122070312,100.29000091552734,1888.77001953125,4237.740234375,13.369999885559082,16.010000228881836,19.785999298095703,3.046999931335449,1443.800048828125,789.0999755859375,2.7899999618530273,6.195700168609619,15071.8798828125,9628.8203125
2014-04-04,1303.199951171875,11375.0,80.41999816894531,101.13999938964844,1865.0899658203125,4127.72998046875,13.960000038146973,15.8100004196167,19.927000045776367,3.0429999828338623,1449.4000244140625,791.0,2.7260000705718994,6.200699806213379,15063.76953125,9695.76953125
2014-04-07,1298.0,11310.0,80.22000122070312,100.44000244140625,1845.0400390625,4079.75,15.569999694824219,15.949999809265137,19.891000747680664,3.063499927520752,1426.300048828125,767.9000244140625,2.694999933242798,6.202300071716309,14808.849609375,9510.849609375
2014-04-08,1308.699951171875,11295.0,79.75,102.55999755859375,1851.9599609375,4112.990234375,14.890000343322754,15.989999771118164,20.04199981689453,3.0764999389648438,1439.800048828125,776.0999755859375,2.680999994277954,6.202300071716309,14606.8798828125,9490.7900390625
2014-04-09,1305.5,11295.0,79.4800033569336,103.5999984741211,1872.1800537109375,4183.89990234375,13.819999694824219,14.829999923706055,19.7549991607666,3.065999984741211,1437.0,782.7999877929688,2.684000015258789,6.1869001388549805,14299.6904296875,9506.349609375
2014-04-10,1320.0999755859375,11363.0,79.37999725341797,103.4000015258789,1833.0799560546875,4054.110107421875,15.890000343322754,15.0600004196167,20.077999114990234,3.068000078201294,1458.4000244140625,792.5499877929688,2.628000020980835,6.1905999183654785,14300.1201171875,9454.5400390625
2014-04-11,1318.699951171875,11415.0,79.44999694824219,103.73999786376953,1815.68994140625,3999.72998046875,17.030000686645508,15.1899995803833,19.933000564575195,3.065999984741211,1461.5999755859375,807.0499877929688,2.61899995803833,6.202600002288818,13960.0498046875,9315.2900390625
2014-04-14,1327.199951171875,11395.0,79.7300033569336,104.05000305175781,1830.6099853515625,4022.68994140625,16.110000610351562,15.34000015258789,19.999000549316406,3.066999912261963,1466.800048828125,811.75,2.6389999389648438,6.201399803161621,13910.16015625,9339.169921875
2014-04-15,1300.0,11436.0,79.80000305175781,103.75,1842.97998046875,4034.159912109375,15.609999656677246,16.100000381469727,19.47800064086914,3.0164999961853027,1444.0999755859375,796.1500244140625,2.628000020980835,6.209099769592285,13996.8095703125,9173.7099609375
2014-04-16,1303.0999755859375,11410.0,79.81999969482422,103.76000213623047,1862.31005859375,4086.22998046875,14.180000305175781,15.4399995803833,19.62299919128418,3.05049991607666,1437.199951171875,802.5499877929688,2.63700008392334,6.211999893188477,14417.6796875,9317.8203125
2014-04-17,1293.4000244140625,11405.0,79.83000183105469,104.30000305175781,1864.8499755859375,4095.52001953125,13.359999656677246,15.960000038146973,19.586000442504883,3.069499969482422,1428.0999755859375,807.3499755859375,2.7209999561309814,6.211400032043457,14417.5302734375,9409.7099609375
2014-04-18,1293.4000244140625,11445.0,79.83000183105469,104.30000305175781,1864.8499755859375,4095.52001953125,13.359999656677246,15.960000038146973,19.586000442504883,3.069499969482422,1428.0999755859375,807.3499755859375,2.7209999561309814,6.209099769592285,14516.26953125,9409.7099609375
2014-04-21,1288.0,11445.0,79.94999694824219,104.37000274658203,1871.8900146484375,4121.5498046875,13.25,16.219999313354492,19.340999603271484,3.068000078201294,1400.0,778.0499877929688,2.7209999561309814,6.209099769592285,14512.3798828125,9409.7099609375
2014-04-22,1280.5999755859375,11425.0,79.91000366210938,102.12999725341797,1879.550048828125,4161.4599609375,13.1899995803833,16.190000534057617,19.35099983215332,3.0785000324249268,1399.5999755859375,783.9000244140625,2.7260000705718994,6.209099769592285,14388.76953125,9600.08984375
